Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
contains-1000/4096/BST,8.770111795069354e-5,8.546112877079034e-5,9.027369991125517e-5,8.346247185438258e-6,7.136131453041261e-6,9.74809573015647e-6
contains-1000/4096/RBT,8.541288997954445e-5,8.259808587529976e-5,8.882743545696748e-5,9.632036960930453e-6,8.076911669424403e-6,1.0684212594250108e-5
contains-1000/8192/BST,9.260097944252466e-5,8.98251029328721e-5,9.56259910150953e-5,1.0121803179900464e-5,9.04206589071799e-6,1.1365412347499343e-5
contains-1000/8192/RBT,1.1678812261542144e-4,1.1439001624186749e-4,1.1863954435061755e-4,6.956647534483811e-6,5.149907968484894e-6,9.233574025686406e-6
contains-1000/16384/BST,9.818770362393757e-5,9.609171382434067e-5,1.0079063033374545e-4,8.016381503056316e-6,5.8918359057590205e-6,1.3602351709237458e-5
contains-1000/16384/RBT,1.2534355741460182e-4,1.2315273978777142e-4,1.2722400527133402e-4,6.778573945356389e-6,4.644732255095152e-6,9.3490358682447e-6
contains-1000/32768/BST,8.982179502258713e-5,8.761518260258576e-5,9.223433465726175e-5,7.687240462096677e-6,6.979811622324695e-6,8.63671603533393e-6
contains-1000/32768/RBT,1.2414909092660925e-4,1.2339078959047376e-4,1.2528378010526312e-4,3.080815894018154e-6,2.452236068000523e-6,4.302911498775229e-6
contains-1000/65536/BST,8.294577733815354e-5,8.042741084762699e-5,8.588616969852864e-5,9.41613632386772e-6,7.630511211561074e-6,1.1316409499578123e-5
contains-1000/65536/RBT,1.4082605097974602e-4,1.3977949866046498e-4,1.4209534239584124e-4,3.8456057697447505e-6,3.058885775166564e-6,4.934158249214701e-6
contains-1000/131072/BST,9.117163484728379e-5,8.869429474393785e-5,9.386388149407819e-5,8.79450321631381e-6,7.885102270009466e-6,9.81586465675356e-6
contains-1000/131072/RBT,1.615385389301403e-4,1.6045876997053133e-4,1.6303881605039775e-4,4.428564274157301e-6,3.5074980088385375e-6,6.020099145999822e-6
contains-1000/262144/BST,7.8756450977276e-5,7.807344193258477e-5,7.952435679536862e-5,2.424558932794691e-6,2.0055812145976666e-6,3.216546213188136e-6
contains-1000/262144/RBT,1.9452091458895074e-4,1.930530164570566e-4,1.962299087154293e-4,5.357680991467627e-6,4.5159217846746555e-6,6.446057005920005e-6
contains-1000/524288/BST,8.725911030183037e-5,8.532459474621523e-5,8.944966025623057e-5,6.886996048658133e-6,5.914145223736028e-6,8.105697353542365e-6
